ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
116668,Ronald Susilo,M,25,177,67,Singapore,SGP,2004 Summer,2004,Summer,Athina,Badminton,Badminton Men's Singles,NA
116668,Ronald Susilo,M,29,177,67,Singapore,SGP,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Men's Singles,NA
116669,Shane Suska,M,27,176,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
116670,Tadas ukeviius,M,23,177,64,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 50 kilometres Walk,NA
116670,Tadas ukeviius,M,27,177,64,Lithuania,LTU,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,NA
116670,Tadas ukeviius,M,31,177,64,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
116671,Leszek Suski,M,22,168,58,Poland,POL,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",NA
116671,Leszek Suski,M,22,168,58,Poland,POL,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",NA
116672,Marian Franciszek Suski,M,26,172,65,Poland,POL,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Bronze
116672,Marian Franciszek Suski,M,30,172,65,Poland,POL,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",NA
116673,Pavel Sukov,M,22,193,84,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,NA
116674,Radoslav Suslekov,M,22,177,65,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Welterweight,NA
116675,Sergey Petrovich Suslin,M,27,171,63,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Lightweight,NA
116676,Viktor Nikolayevich Suslin,M,24,190,99,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Bronze
116677,Yury Nikolayevich Suslin,M,29,185,93,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
116678,Inna Yevgenyevna Suslina,F,29,184,79,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
116679,Iraida Suslova (-Akvilyova),F,25,NA,NA,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
116680,Esther Sss,F,38,167,54,Switzerland,SUI,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",NA
116681,Henri Lon Victor Susse,M,55,NA,NA,Favorite-17,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed Open,NA
116681,Henri Lon Victor Susse,M,55,NA,NA,Favorite-1,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Silver
116681,Henri Lon Victor Susse,M,55,NA,NA,Favorite-1,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Silver
116682,Christina Sussiek (-Echte),F,24,166,54,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
116683,Hansruedi Sssli,M,24,172,66,Switzerland,SUI,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 20 kilometres,NA
116684,Miroslav ustera,M,28,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Discus Throw,NA
116684,Miroslav ustera,M,28,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Discus Throw, Greek Style",NA
116684,Miroslav ustera,M,28,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pentathlon (Ancient),NA
116684,Miroslav ustera,M,30,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",NA
116684,Miroslav ustera,M,30,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Discus Throw,NA
116684,Miroslav ustera,M,30,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Discus Throw, Greek Style",NA
116684,Miroslav ustera,M,34,NA,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Discus Throw,NA
116685,Izidor uteri,M,28,185,80,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
116685,Izidor uteri,M,32,185,80,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
116685,Izidor uteri,M,36,185,80,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
116685,Izidor uteri,M,36,185,80,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,NA
116686,Matic uteri,M,20,174,75,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
116687,Vratislav ustr,M,29,184,80,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's Sprint,NA
116688,Czesaw Gerard Suszczyk,M,30,168,61,Poland,POL,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,NA
116689,Agata Katarzyna Suszka,F,20,170,61,Poland,POL,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
116689,Agata Katarzyna Suszka,F,20,170,61,Poland,POL,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 15 kilometres,NA
116689,Agata Katarzyna Suszka,F,20,170,61,Poland,POL,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,NA
116689,Agata Katarzyna Suszka,F,22,170,61,Poland,POL,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,NA
116689,Agata Katarzyna Suszka,F,22,170,61,Poland,POL,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NA
116689,Agata Katarzyna Suszka,F,26,170,61,Poland,POL,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
116689,Agata Katarzyna Suszka,F,26,170,61,Poland,POL,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,NA
116689,Agata Katarzyna Suszka,F,26,170,61,Poland,POL,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NA
116690,Mon Redee Sut Txi,F,22,167,64,Malaysia,MAS,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
116691,Khassaraporn Suta,F,28,150,57,Thailand,THA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,Bronze
116692,Albert Christiadi Sutanto,M,24,175,63,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,NA
116692,Albert Christiadi Sutanto,M,24,175,63,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,NA
116692,Albert Christiadi Sutanto,M,28,175,63,Indonesia,INA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Individual Medley,NA
116693,Felix Christiadi Sutanto,M,24,175,67,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,NA
116694,Glenn Victor Sutanto,M,26,183,74,Indonesia,INA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,NA
116695,"Dorothy ""Dottie"" Sutcliffe",F,13,155,58,Zimbabwe,ZIM,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Freestyle,NA
116695,"Dorothy ""Dottie"" Sutcliffe",F,13,155,58,Zimbabwe,ZIM,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,NA
116695,"Dorothy ""Dottie"" Sutcliffe",F,13,155,58,Zimbabwe,ZIM,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
116696,John Sutcliffe,M,23,NA,NA,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,NA
116697,"Phillip ""Phil"" Sutcliffe",M,20,165,54,Ireland,IRL,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,NA
116697,"Phillip ""Phil"" Sutcliffe",M,24,165,54,Ireland,IRL,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Bantamweight,NA
116698,Tina utej,F,23,173,58,Slovenia,SLO,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Pole Vault,NA
116698,Tina utej,F,27,173,58,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,NA
116699,Fabienne Suter,F,25,167,63,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,NA
116699,Fabienne Suter,F,25,167,63,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Super G,NA
116699,Fabienne Suter,F,25,167,63,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
116699,Fabienne Suter,F,25,167,63,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Combined,NA
116699,Fabienne Suter,F,29,167,63,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,NA
116699,Fabienne Suter,F,29,167,63,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,NA
116699,Fabienne Suter,F,29,167,63,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
116700,Gal Suter,M,24,176,70,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Omnium,NA
116701,Gary Lee Suter,M,33,183,93,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
116701,Gary Lee Suter,M,37,183,93,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116702,Patric Suter,M,27,192,115,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Hammer Throw,NA
116703,"Robert Allen ""Rob"" Suter",M,22,175,81,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116704,Ryan Suter,M,25,185,91,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116704,Ryan Suter,M,29,185,91,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,NA
116705,"Kenneth ""Wes"" Suter",M,24,178,73,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,NA
116706,Aurel uteu,M,22,167,63,Romania,ROU,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
116707,Simeon utev,M,25,150,50,Yugoslavia,YUG,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
116708,Annika Suthe,F,18,175,78,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Javelin Throw,NA
116709,Charlotte Sutherland,F,25,180,76,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
116710,Darren John Sutherland,M,26,182,75,Ireland,IRL,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,Bronze
116711,Diana Margaret Sutherland (-Turner),F,17,169,67,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,NA
116711,Diana Margaret Sutherland (-Turner),F,17,169,67,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,NA
116711,Diana Margaret Sutherland (-Turner),F,17,169,67,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
116711,Diana Margaret Sutherland (-Turner),F,17,169,67,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,NA
116711,Diana Margaret Sutherland (-Turner),F,17,169,67,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,NA
116712,Ernest George Sutherland,M,30,NA,NA,South Africa,RSA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
116713,Gavin Ben Sutherland,M,37,186,78,Zimbabwe,ZIM,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
116714,Hector Easdale Sutherland,M,20,NA,NA,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,NA
116714,Hector Easdale Sutherland,M,20,NA,NA,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,NA
116714,Hector Easdale Sutherland,M,20,NA,NA,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,NA
116715,Hugh Robert Sutherland,M,25,NA,NA,Canada,CAN,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116716,Ivan Carl Sutherland,M,25,183,86,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,Bronze
116717,Kenneth Charles Sutherland,M,25,174,70,Belize,BIZ,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's Sprint,NA
116718,Rachel Anne Sutherland (-Steinmetz),F,28,172,60,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,NA
116719,Stephen Robert Sutherland,M,17,160,48,Australia,AUS,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Flyweight,NA
116720,Khunakorn Suthisod,M,22,174,59,Thailand-2,THA,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Men's Doubles,NA
116720,Khunakorn Suthisod,M,26,174,59,Thailand,THA,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,NA
116721,Istvn Suti,M,21,170,66,Hungary,HUN,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
116721,Istvn Suti,M,21,170,66,Hungary,HUN,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
116722,Arto Juhani Sutinen,M,25,184,74,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
116723,Matti Sutinen,M,26,181,70,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Pole Vault,NA
116723,Matti Sutinen,M,30,181,70,Finland,FIN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Pole Vault,NA
116724,Jzsef St,M,27,174,58,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 10,000 metres",NA
116724,Jzsef St,M,27,174,58,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,NA
116724,Jzsef St,M,31,174,58,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,NA
116725,Masatoshi Suto,M,22,173,67,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Nordic Combined,Nordic Combined Men's Individual,NA
116726,Supriyati Sutono,F,32,160,47,Indonesia,INA,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",NA
116727,Emil Sutor,M,48,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Reliefs",Gold
116727,Emil Sutor,M,48,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",NA
116728,Alfred Sutter,M,21,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,NA
116729,August Sutter,M,25,NA,NA,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",NA
116730,Katharina Sutter,F,33,172,78,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Women's Two,NA
116731,Patrick Sutter,M,31,175,78,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
116732,"Ulrich ""Ueli"" Sutter",M,25,181,70,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",NA
116732,"Ulrich ""Ueli"" Sutter",M,25,181,70,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
116733,Ussadate Sutthikunkarn,M,23,164,58,Thailand,THA,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Flyweight,NA
116734,Taryn Suttie,F,25,183,103,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,NA
116735,Kellie D. Suttle (-Dolrenry),F,27,170,59,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,NA
116735,Kellie D. Suttle (-Dolrenry),F,31,170,59,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Pole Vault,NA
116736,Andreas Suttner,M,35,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Foil, Individual",NA
116736,Andreas Suttner,M,35,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",Silver
116737,Sigmund Suttner,M,27,172,67,West Germany,FRG,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
116738,Ann Hardaway Sutton (-Taylor),F,29,170,66,United States,USA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
116738,Ann Hardaway Sutton (-Taylor),F,29,170,66,United States,USA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
116739,"Robert Mandel ""Bob"" Sutton",M,21,NA,NA,Angelita,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed 8 metres,Gold
116739,"Robert Mandel ""Bob"" Sutton",M,25,NA,NA,Angelita,USA,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,NA
116740,"Mervyn Ernest ""Bunoo"" Sutton",M,23,NA,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
116740,"Mervyn Ernest ""Bunoo"" Sutton",M,23,NA,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,NA
116740,"Mervyn Ernest ""Bunoo"" Sutton",M,23,NA,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,NA
116741,Cheryl A. Sutton (Fowler-),F,41,160,72,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
116741,Cheryl A. Sutton (Fowler-),F,41,160,72,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Team,NA
116742,Chloe Elizabeth  Sutton,F,16,173,66,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 10 kilometres Open Water,NA
116742,Chloe Elizabeth  Sutton,F,20,173,66,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,NA
116743,Garry John Sutton,M,20,179,72,Australia,AUS,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA
116743,Garry John Sutton,M,24,179,72,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
116744,Harvey Vincent Sutton,M,26,171,NA,Australasia,ANZ,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 800 metres,NA
116745,Henry Cecil Sutton,M,39,NA,NA,Cobweb-1,GBR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 8 metres,Gold
116746,"Lionel David ""Leonel"" Sutton",M,NA,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,NA
116747,Marian Rosemarie Sutton-Witts,F,36,183,67,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
116748,"Walter John ""Pete"" Sutton",M,19,NA,NA,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
116748,"Walter John ""Pete"" Sutton",M,19,NA,NA,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,NA
116748,"Walter John ""Pete"" Sutton",M,19,NA,NA,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,NA
116749,Peter Joseph Sutton,M,NA,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,NA
116750,"Reginald James Curshing ""Reg"" Sutton",M,19,190,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 100 metres Freestyle,NA
116750,"Reginald James Curshing ""Reg"" Sutton",M,19,190,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
116750,"Reginald James Curshing ""Reg"" Sutton",M,23,190,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
116750,"Reginald James Curshing ""Reg"" Sutton",M,23,190,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
116750,"Reginald James Curshing ""Reg"" Sutton",M,27,190,NA,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,NA
116751,Roger Macklin Sutton,M,27,178,72,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,NA
116752,"Bernard Harold ""Tom"" Sutton",M,31,NA,NA,Great Britain,GBR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's 500 metres,NA
116752,"Bernard Harold ""Tom"" Sutton",M,31,NA,NA,Great Britain,GBR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's Allround,NA
116753,"Tamara Kim ""Tammy"" Sutton-Brown",F,22,193,94,Canada,CAN,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,NA
116754,Julie Sutton-Skinner,F,33,173,64,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Women's Curling,Bronze
116755,Jol Suty,M,16,167,62,France,FRA,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Platform,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,NA
116755,Jol Suty,M,20,167,62,France,FRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,NA
116755,Jol Suty,M,24,167,62,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,NA
116756,Nataliya Viktorovna Sutyagina,F,20,172,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Butterfly,NA
116756,Nataliya Viktorovna Sutyagina,F,20,172,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
